Price,price,Return,Volatility,Regime,Market Regime
Ticker,MSFT,,,,
Date,,,,,
2015-09-17,38.69267272949219,-0.0011288574589727318,0.011766457901932035,0,Neutral
2015-09-18,38.01939392089844,-0.01740067979539095,0.015299876585225865,0,Neutral
2015-09-21,38.570255279541016,0.014488956867347191,0.015150521275160872,0,Neutral
2015-09-22,38.386634826660156,-0.0047606750733188985,0.012136005085772188,1,Bullish
2015-09-23,38.36040496826172,-0.0006833070550956721,0.011392183702781599,1,Bullish
2015-09-24,38.395381927490234,0.0009117984874627005,0.011462912932703757,1,Bullish
2015-09-25,38.4216194152832,0.0006833500925325087,0.007275244081324936,1,Bullish
2015-09-28,37.853248596191406,-0.014792994874799903,0.006590872921883583,1,Bullish
2015-09-29,37.98439407348633,0.0034645765464926814,0.007261202137290196,1,Bullish
2015-09-30,38.701419830322266,0.0188768512523525,0.011955634952840239,1,Bullish
2015-10-01,39.007476806640625,0.007908158864976977,0.012227815630873004,1,Bullish
2015-10-02,39.84689712524414,0.02151947235050633,0.014485788762124908,1,Bullish
2015-10-05,40.77378463745117,0.023261221803386523,0.008791207291907868,1,Bullish
2015-10-06,40.87870407104492,0.0025732081170943832,0.009087798878951439,1,Bullish
2015-10-07,40.922420501708984,0.0010694182131627539,0.0104860508398129,1,Bullish
2015-10-08,41.49079132080078,0.01388898340136202,0.010347419994596522,1,Bullish
2015-10-09,41.19350051879883,-0.007165223716832592,0.011905152082563517,1,Bullish
2015-10-12,41.09731674194336,-0.0023349260355179924,0.007819212810055022,1,Bullish
2015-10-13,41.001129150390625,-0.002340483495716028,0.007974546896499735,1,Bullish
2015-10-14,40.8174934387207,-0.004478796449638112,0.008277261582462484,1,Bullish
2015-10-15,41.106048583984375,0.00706939895015557,0.005366413580897131,1,Bullish
2015-10-16,41.54325485229492,0.010636056818190243,0.00669825894902971,1,Bullish
2015-10-19,41.63945007324219,0.002315543673438336,0.006307619395587302,1,Bullish
2015-10-20,41.770606994628906,0.003149823572502042,0.005669358063667988,1,Bullish
2015-10-21,41.27219772338867,-0.011932057183280165,0.00859501678797008,1,Bullish
2015-10-22,41.99794006347656,0.017584291123819096,0.011015282467062808,1,Bullish
2015-10-23,46.23009490966797,0.10077053397844837,0.045049345095568176,2,Bearish
2015-10-26,47.43679428100586,0.026102031018879313,0.04363484437475435,2,Bearish
2015-10-27,46.94711685180664,-0.010322734422112734,0.04584617692930191,2,Bearish
2015-10-28,47.20069885253906,0.005401439273318598,0.04297360722856055,2,Bearish
2015-10-29,46.65857696533203,-0.011485463147498876,0.04653796274944643,2,Bearish
2015-10-30,46.02897644042969,-0.013493778975945725,0.016794066067336286,0,Neutral
2015-11-02,46.55363845825195,0.011398515856664293,0.011304794683885254,1,Bullish
2015-11-03,47.349342346191406,0.017092195460791215,0.013687172853831954,1,Bullish
2015-11-04,47.56795120239258,0.0046169354286449416,0.013639731894167695,1,Bullish
2015-11-05,47.55046844482422,-0.00036753228016850326,0.011742213028501213,1,Bullish
2015-11-06,48.022640228271484,0.009929908135293264,0.006670408382387635,1,Bullish
2015-11-09,47.358089447021484,-0.013838280821110938,0.01165023537142934,1,Bullish
2015-11-10,46.78970718383789,-0.012001798844090472,0.010348921876619128,1,Bullish
2015-11-11,46.91214370727539,0.002616740535615003,0.010047416267923801,1,Bullish
2015-11-12,46.62358093261719,-0.006151131708215907,0.010040042526522106,1,Bullish
2015-11-13,46.20387649536133,-0.009001977730162758,0.006455814937265871,1,Bullish
2015-11-16,47.01708221435547,0.017600378597578903,0.011936386324942108,1,Bullish
2015-11-17,46.629737854003906,-0.008238375120464103,0.011195402936131638,1,Bullish
2015-11-18,47.40441131591797,0.016613292237231514,0.013684788193018077,1,Bullish
2015-11-19,47.483638763427734,0.0016713095956781832,0.012922365124696163,1,Bullish
2015-11-20,47.703712463378906,0.004634726943476775,0.010834005694527967,1,Bullish
2015-11-23,47.703712463378906,0.0,0.009014435550006234,1,Bullish
2015-11-24,47.756534576416016,0.0011072956444986293,0.006819930644748558,1,Bullish
2015-11-25,47.26355743408203,-0.010322715973981822,0.005708888585380143,1,Bullish
2015-11-27,47.47483444213867,0.004470188439609224,0.006108301829915454,1,Bullish
2015-11-30,47.84455871582031,0.00778779490283954,0.006829448457243093,1,Bullish
2015-12-01,48.61042404174805,0.01600736523617452,0.009644592933386879,1,Bullish
2015-12-02,48.60161590576172,-0.00018119850134945548,0.009751482779991338,1,Bullish
2015-12-03,47.712520599365234,-0.01829353386357435,0.012770895200459114,0,Neutral
2015-12-04,49.21782302856445,0.03154942162538443,0.018540904450133355,0,Neutral
2015-12-07,49.12981414794922,-0.0017881506169860062,0.018976920229886597,0,Neutral
2015-12-08,49.11219787597656,-0.0003585658174811712,0.018093466728824177,0,Neutral
2015-12-09,48.39914321899414,-0.014518891188358252,0.01963299774373348,0,Neutral
2015-12-10,48.65444564819336,0.005274936955888654,0.017000295366241515,0,Neutral
2015-12-11,47.589271545410156,-0.02189263670755137,0.011176773297271162,0,Neutral
2015-12-14,48.54000473022461,0.019977889006081107,0.01651231230423218,0,Neutral
2015-12-15,48.59282302856445,0.0010881395383746106,0.016567494942193946,0,Neutral
2015-12-16,49.4114990234375,0.01684767304817436,0.016587289915382337,0,Neutral
2015-12-17,49.03297805786133,-0.007660584541194115,0.017379130840881846,0,Neutral
2015-12-18,47.65089416503906,-0.02818682339039935,0.019598927511397583,0,Neutral
2015-12-21,48.26710510253906,0.012931781203638026,0.018031090915899096,0,Neutral
2015-12-22,48.724857330322266,0.009483730727391837,0.018653848547506027,0,Neutral
2015-12-23,49.13859558105469,0.008491317848866142,0.017157901228578732,0,Neutral
2015-12-24,49.006561279296875,-0.002686977521366485,0.016815106565820366,0,Neutral
2015-12-28,49.25303649902344,0.005029433065541156,0.005930570011974148,1,Bullish
2015-12-29,49.78123092651367,0.01072409875684932,0.005404829895327787,1,Bullish
2015-12-30,49.569950103759766,-0.004244186389561033,0.006664911726836051,1,Bullish
2015-12-31,48.83930587768555,-0.014739660309216251,0.009692641198146954,1,Bullish
2016-01-04,48.240699768066406,-0.012256646544451466,0.010929643005987697,1,Bullish
2016-01-05,48.460777282714844,0.004562071356894348,0.010844431665192077,1,Bullish
2016-01-06,47.58047866821289,-0.018165177363259954,0.009139099704408505,0,Neutral
2016-01-07,45.92548751831055,-0.03478298655721579,0.014067907268939351,0,Neutral
2016-01-08,46.06634521484375,0.003067092025469398,0.016257949810451772,0,Neutral
2016-01-11,46.039939880371094,-0.0005732022879069154,0.016949624449041717,0,Neutral
2016-01-12,46.46248245239258,0.009177739439265364,0.01797947353205899,0,Neutral
2016-01-13,45.45893478393555,-0.021599097066871242,0.018510393810897835,0,Neutral
2016-01-14,46.75297927856445,0.02846623003331361,0.018042149412024804,0,Neutral
2016-01-15,44.88673782348633,-0.039917059487453166,0.026623593551254744,0,Neutral
2016-01-19,44.50820541381836,-0.008433056800797534,0.026536957607725755,0,Neutral
2016-01-20,44.71067428588867,0.00454902349326014,0.02592877488699994,0,Neutral
2016-01-21,44.437774658203125,-0.006103679536134332,0.024702432253175633,0,Neutral
2016-01-22,46.031124114990234,0.035855743655988315,0.027242411399935735,0,Neutral
2016-01-25,45.590972900390625,-0.009562034885354231,0.01905882164029422,0,Neutral
2016-01-26,45.92548751831055,0.007337299395886676,0.017910003295697488,0,Neutral
2016-01-27,45.08919906616211,-0.018209680448465715,0.02110915961783063,0,Neutral
2016-01-28,45.82865905761719,0.016399936276757288,0.021383022647470714,0,Neutral
2016-01-29,48.495975494384766,0.058201930661208046,0.029776085322849432,2,Bearish
2016-02-01,48.16147232055664,-0.006897545011067097,0.02934047244637156,2,Bearish
2016-02-02,46.65614318847656,-0.03125587860065404,0.035163868830893584,2,Bearish
2016-02-03,45.916690826416016,-0.015848981753021962,0.034811102309602965,2,Bearish
2016-02-04,45.77584457397461,-0.0030674303811192294,0.03417716280991503,2,Bearish
2016-02-05,44.156089782714844,-0.03538448730623012,0.014384079721603554,0,Neutral
2016-02-08,43.4958610534668,-0.014952155693516489,0.013160063151125811,0,Neutral
2016-02-09,43.381412506103516,-0.0026312514476399818,0.01331991958682418,0,Neutral
2016-02-10,43.759944915771484,0.008725681986835099,0.016736625855483318,0,Neutral
2016-02-11,43.742340087890625,-0.00040230461703605336,0.01703103916464505,0,Neutral
